timestamp,ax,ay,az,cx,cy,cz,mx,my,mz,alti
10445,21144,944,692,572,-3964,200,523,375,1043,
10465,15448,-356,-8732,-360,-3760,492,548,363,990,
10485,13368,12,-5020,428,-4568,180,565,358,979,
10505,11772,1704,1896,348,-500,-104,568,342,959,
10525,9436,3132,10196,-680,8208,-640,566,360,986,
10545,-3912,3104,14044,-2584,16048,-1004,500,345,1075,
10565,-17880,-3732,-8860,-496,7300,-324,420,369,1153,
10585,-6064,-908,-10472,-268,-3516,164,433,347,1114,
10605,5616,752,756,104,-8088,436,480,343,1090,
10625,10880,880,6332,976,-9084,336,543,359,1024,
10645,7848,864,-56,-28,-5884,444,536,344,1005,
10665,6616,-1140,-60,-496,-216,324,545,366,983,
10685,2800,-132,6012,-652,5612,4,557,350,1029,
10705,-3104,-920,2388,-1524,8368,40,518,353,1079,
10725,-8476,-2228,-2900,-564,5368,160,470,342,1091,
10745,-5380,-788,-1860,412,-768,76,471,327,1111,
10765,1112,-652,1876,556,-3952,124,490,339,1110,
10785,3948,16,36,696,-3932,160,520,346,1044,
10805,392,32,-6796,-12,7584,44,532,322,1074,
10825,-32768,3900,7404,-160,15244,20,458,326,1114,
10845,-32768,-744,-32768,-148,-1256,96,391,303,1148,
10865,-20100,-76,-10584,580,-2932,-536,392,331,1160,
10885,-7668,1244,512,-400,-3796,-436,423,349,1145,
10905,7536,-3152,8248,404,-3936,-348,464,340,1144,
10925,13772,-1980,21612,560,-7060,-80,486,357,1098,
10945,27996,-1516,22276,1004,-6892,124,512,356,1058,
10965,18612,2436,-2952,556,-4816,284,542,343,1017,
10985,13208,2420,-8416,-180,-4464,360,555,355,985,
11005,11684,1076,-5076,532,-4652,280,582,352,937,
11025,11324,996,3112,612,-40,0,561,356,940,
11045,9632,760,12636,-1144,8816,-664,564,353,953,
11065,-2136,-1500,8684,-2524,15868,-900,512,348,1037,
11085,-15212,-3696,-9376,12,8164,-264,447,341,1107,
11105,-6304,748,-9328,164,-2224,-20,439,355,1128,
11125,3088,1588,-708,352,-6772,212,474,343,1067,
11145,8240,1908,7252,820,-8096,212,506,335,1023,
11165,7432,1868,5200,724,-4560,96,537,370,1016,
11185,4832,-244,1556,-652,5180,-268,549,335,1003,
11205,760,-604,4228,-940,5140,-196,536,344,1038,
11225,-5132,-1112,-1868,-80,764,-188,520,342,1054,
11245,-988,220,1776,184,-2284,-96,495,357,1097,
11265,1400,1376,940,356,-2144,-8,486,344,1088,
11285,1172,-516,-4228,-140,-1388,164,522,336,1073,
11305,1172,-516,5140,4,564,636,525,347,1056,
11325,-13348,-1464,5140,-912,12700,204,520,317,1095,
11345,-32768,-1952,-28324,1060,1596,-256,436,338,1120,
11365,-16900,1604,-14460,-600,-1028,320,431,350,1143,
11385,-20692,320,-5260,-360,-1340,-212,441,333,1114,
11405,-4188,-716,-2076,-148,-2688,-188,442,346,1120,
11425,8916,-3744,7752,1352,-3624,-128,460,323,1079,
11445,18852,-1376,19396,2336,-5696,-228,498,358,1092,
11465,26468,-428,15096,432,-6112,220,511,367,1075,
11485,18428,376,-8708,604,-6028,272,546,372,1021,
11505,15808,3708,-8652,696,-5960,260,564,366,974,
11525,14088,3284,260,332,-1400,84,552,357,919,
11545,-1952,2288,17712,28,7952,-284,555,371,935,
11565,-18964,-3752,-4120,-1780,16368,-612,520,370,1027,
11585,-4748,-1248,-12240,52,-2504,336,464,369,1094,
11605,5280,1040,-1308,388,-5964,320,478,344,1085,
