timestamp,ax,ay,az,cx,cy,cz,mx,my,mz,alti
10863,-280,-320,432,-12,-148,-152,-190,134,477,
10883,-144,-16,256,-76,-232,-100,-194,106,516,
10903,-136,160,204,-72,-284,-56,-205,124,516,
10923,-396,-172,224,-140,-328,0,-187,145,526,
10943,-640,-100,344,-216,-340,44,-186,123,541,
10963,-360,284,-56,-336,-300,84,-198,145,520,
10983,-336,540,20,-340,-156,104,-197,155,540,
11003,-520,632,412,-152,116,92,-203,122,539,
11023,92,220,516,64,244,60,-186,138,557,
11043,924,132,280,340,176,24,-189,141,523,
11063,948,600,416,472,52,0,-193,145,530,
11083,652,360,1192,564,24,-40,-212,123,543,
11103,2764,-1240,-924,816,-124,12,-200,102,529,
11123,5076,-1996,-864,856,-420,28,-191,100,496,
11143,256,-1528,32,364,-32,-204,-204,110,534,
11163,-1484,2036,-576,520,364,-100,-176,107,516,
11183,-668,2604,-300,804,448,48,-176,107,516,
11203,100,1204,-972,984,432,44,-200,105,528,
11223,-324,-1324,-1536,1016,276,-216,-193,86,533,
11243,-780,-2240,-1284,764,204,-152,-197,71,506,
11263,-828,-1052,-772,340,152,-148,-192,94,506,
11283,-404,-32,-224,28,64,-76,-176,73,527,
11303,-508,-224,296,-188,76,36,-188,66,538,
11323,-296,-552,488,-456,120,124,-175,79,508,
11343,-224,-232,564,-680,136,172,-184,107,491,
11363,-496,-48,500,-704,132,224,-170,95,483,
11383,-720,-128,556,-624,72,236,-196,100,490,
11403,-708,-152,552,-544,28,184,-202,128,488,
11423,-516,-196,548,-536,-76,120,-184,116,509,
11443,-288,-280,344,-580,-168,72,-187,120,497,
11463,-252,-40,124,-580,-220,84,-186,125,514,
11483,-392,328,52,-484,-224,76,-189,129,491,
11503,-420,464,160,-356,-212,68,-189,134,506,
11523,-220,252,348,-220,-204,8,-202,124,531,
11543,-132,-12,436,-124,-248,-40,-192,111,494,
11563,124,-440,84,-104,-280,-84,-177,91,496,
11583,360,-564,-596,-80,-312,-116,-207,139,530,
11603,164,-116,-400,-12,-368,-144,-205,113,528,
11623,200,-288,-472,-88,-312,-164,-208,137,513,
11643,268,-552,92,-60,-104,-124,-212,124,524,
11663,496,376,948,-104,236,76,-205,139,531,
