timestamp,ax,ay,az,cx,cy,cz,mx,my,mz,alti
11443,-1320,468,224,-284,-20,88,-84,236,551,
11463,-832,776,296,-244,-96,24,-73,239,567,
11483,-432,600,500,-180,-104,-76,-58,241,594,
11503,96,300,580,-96,-48,-124,-55,233,610,
11523,372,432,428,-92,24,-140,-48,217,597,
11543,356,260,700,-244,176,-112,-65,217,596,
11563,944,-968,1172,-464,236,-156,-66,221,594,
11583,1756,-1512,1184,-708,164,-264,-46,249,586,
11603,2208,-576,648,-736,84,-232,-59,239,594,
11623,1456,1136,628,-428,92,24,-77,218,559,
11643,3356,600,324,64,-140,372,-71,223,608,
11663,3356,600,324,424,-76,620,-51,228,611,
11683,3516,608,-1076,544,52,780,-67,251,632,
11703,-416,184,-636,212,88,532,-62,242,603,
11723,-2168,-2256,-1284,-52,108,288,-65,231,579,
11743,-1908,-1972,-1672,-376,-52,100,-63,217,590,
11763,-1448,-872,-2316,-428,-76,236,-54,218,569,
11783,400,1436,-2696,-260,-24,468,-62,254,576,
11803,2488,3388,-1700,-108,-40,612,-56,258,582,
11823,880,1780,-580,64,136,584,-59,216,598,
11843,-392,-696,176,240,276,228,-65,235,597,
11863,384,-1344,548,412,220,-236,-58,235,578,
11883,-344,-552,744,468,76,-524,-67,230,571,
11903,-1556,404,836,464,100,-452,-45,248,600,
11923,-2124,580,764,508,88,-284,-53,235,589,
11943,-2340,428,644,592,48,-172,-59,232,570,
11963,-1620,292,768,696,-64,-152,-52,223,596,
11983,-1620,292,768,716,-248,-92,-63,218,589,
12003,-1128,-288,480,712,-432,20,-64,213,596,
12023,-576,36,388,764,-440,136,-65,194,605,
12043,44,-56,212,856,-432,204,-61,204,600,
12063,32,-580,348,940,-448,216,-50,207,579,
12083,360,0,816,1088,-264,184,-55,219,599,
12103,360,0,1144,1232,-20,56,-77,183,584,
12123,1336,356,1144,884,176,-92,-48,178,585,
12143,2944,-628,-44,388,-180,-276,-51,193,598,
12163,2164,-2820,52,208,-252,-348,-56,192,579,
12183,720,-2220,1944,164,-32,-432,-51,186,571,
12203,1076,536,1860,-40,-220,-452,-50,202,576,
12223,2192,1296,-476,-192,-200,-652,-28,193,625,
12243,960,-748,-2212,236,476,-828,-66,177,622,
12263,-848,984,-1432,420,544,-716,-50,167,604,
12283,708,1916,-2448,680,400,-576,-59,164,607,
12303,1404,2012,-2508,820,0,-592,-45,161,608,
12323,552,-680,-1556,1024,-260,-616,-62,151,615,
12343,312,-636,-416,1048,-172,-484,-46,147,605,
12363,-40,-472,328,944,-20,-200,-41,155,596,
12383,-824,-716,500,784,120,172,-52,158,595,
12403,-2012,-712,440,688,152,508,-58,138,590,
12423,-2876,-356,508,668,132,596,-44,128,584,
12443,-2828,76,552,652,36,500,-44,128,584,
12463,-2396,48,776,548,-84,288,-70,132,587,
12483,-1852,-88,596,376,-228,116,-40,125,611,
12503,-1280,108,512,252,-324,96,-40,132,612,
12523,-836,16,436,244,-324,136,-54,141,588,
12543,-660,4,676,272,-304,76,-51,110,602,
12563,-104,-8,832,384,-256,-24,-37,123,615,
12583,744,-328,708,492,-240,-72,-43,126,605,
12603,1160,-644,408,452,-184,-112,-29,117,607,
12623,1160,-644,408,48,100,-328,-40,136,583,
12643,756,-1256,780,-192,204,-368,-47,125,580,
12663,1540,-176,476,-248,144,-300,-44,103,639,
12683,1468,1384,340,-48,156,-152,-28,117,582,
12703,656,2880,1048,328,88,104,-31,111,613,
12723,1600,1820,1516,496,52,276,-44,136,609,
12743,4596,-28,-1532,736,48,280,-29,141,631,
12763,2220,528,-2004,1236,144,520,-39,129,619,
12783,-1928,-600,-1792,1060,276,556,-51,121,622,
12803,-2080,-492,-1528,852,324,668,-48,113,594,
12823,-856,-440,-2068,716,124,592,-39,95,627,
12843,596,344,-2016,816,32,572,-48,113,614,
12863,2096,1260,-1544,956,-64,656,-62,105,612,
12883,1016,824,-392,1244,4,596,-55,93,613,
12903,-720,-632,400,1356,-40,384,-55,93,613,
12923,-520,-1392,708,1336,76,96,-61,92,585,
12943,-1532,-800,728,1288,-12,-300,-57,96,588,
12963,-2416,192,584,1172,-128,-536,-52,73,625,
12983,-2564,732,540,1116,-144,-432,-50,70,622,
13003,-2128,768,516,1196,-148,-304,-51,85,622,
13023,-1688,348,676,1404,-204,-228,-42,49,616,
13043,-916,108,740,1392,-288,-108,-54,40,624,
13063,-584,-36,440,1348,-432,60,-60,89,640,
13083,-496,-760,296,1252,-420,116,-44,52,621,
13103,-124,-1304,260,1100,-396,120,-65,28,634,
13123,0,-1784,92,912,-200,120,-55,34,633,
13143,-140,-1072,588,908,248,84,-48,26,637,
13163,508,1368,1500,1024,640,-64,-62,16,660,
13183,2044,2004,1032,948,540,-140,-54,9,650,
13203,2480,-96,404,680,356,-108,-73,4,635,
13223,1684,-1924,572,468,180,-188,-65,18,645,
13243,876,-1824,1796,232,92,-208,-71,19,637,
13263,592,120,2120,68,172,-216,-58,18,629,
13283,912,2088,1104,4,244,-260,-58,19,666,
13303,1068,824,-1952,-12,-12,-336,-46,43,657,
13323,-240,228,-2880,196,240,-636,-49,56,640,
13343,424,144,-3692,388,436,-668,-59,36,630,
13363,1832,868,-3880,572,352,-652,-76,19,641,
13383,1316,1064,-2452,864,236,-748,-32,20,659,
13403,948,744,-1364,948,28,-304,-58,23,672,
13423,500,-644,-140,784,84,-24,-56,7,675,
13443,312,-1152,544,636,256,284,-44,-1,664,
13463,-516,-1296,876,564,376,456,-44,2,667,
13483,-1712,-592,932,536,308,536,-33,-6,655,
13503,-2624,96,860,456,120,516,-51,7,676,
13523,-2972,56,680,196,-84,424,-43,3,681,
13543,-2988,-556,672,-180,-260,340,-63,-9,660,
13563,-2480,-812,740,-528,-380,336,-39,13,659,
